image,mask,dataset,mode
./data/data_science_bowl_2018/stage1_train/cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a/images/cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a.png,./data/data_science_bowl_2018/stage1_train/cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a/cf26c41245febfe67c2a1682cc4ee8752ee40ae3e49610314f45923b8bf5b08a_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c/images/dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c.png,./data/data_science_bowl_2018/stage1_train/dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c/dad607a203483439fcbc2acecd0a39fb5e5a94a32a94348f5c802c79cfeb6e7c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0/images/abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0.png,./data/data_science_bowl_2018/stage1_train/abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0/abd8dde78f8d37b68b28da67459371ed65f0a575523e94bc4ecbc88e6fedf0d0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80/images/7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80.png,./data/data_science_bowl_2018/stage1_train/7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80/7b38c9173ebe69b4c6ba7e703c0c27f39305d9b2910f46405993d2ea7a963b80_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776/images/e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776.png,./data/data_science_bowl_2018/stage1_train/e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776/e66a97b2c77f3d66a7d3cebbc6a36c8c6259368a397f7b67647ed80ad53aa776_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/420f43d21dbaba42bf8c0995b3a2c85537876d594433770c6c6f3d6b779ec15f/images/420f43d21dbaba42bf8c0995b3a2c85537876d594433770c6c6f3d6b779ec15f.png,./data/data_science_bowl_2018/stage1_train/420f43d21dbaba42bf8c0995b3a2c85537876d594433770c6c6f3d6b779ec15f/420f43d21dbaba42bf8c0995b3a2c85537876d594433770c6c6f3d6b779ec15f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8/images/d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8.png,./data/data_science_bowl_2018/stage1_train/d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8/d751ccb64fa767a65a966061218438bd1860695d96bbef11fdb2f0d3b8dedba8_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/abc781c8721fe04b877a7e324494eb75aa5bce94950a0e4e4d7d6ffc9e74da62/images/abc781c8721fe04b877a7e324494eb75aa5bce94950a0e4e4d7d6ffc9e74da62.png,./data/data_science_bowl_2018/stage1_train/abc781c8721fe04b877a7e324494eb75aa5bce94950a0e4e4d7d6ffc9e74da62/abc781c8721fe04b877a7e324494eb75aa5bce94950a0e4e4d7d6ffc9e74da62_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e/images/4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e.png,./data/data_science_bowl_2018/stage1_train/4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e/4948e3dfe0483c2198b9616612071ead5474dffd223071cf0a567aea9aca0b9e_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9/images/64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9.png,./data/data_science_bowl_2018/stage1_train/64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9/64eeef16fdc4e26523d27bfa71a1d38d2cb2e4fa116c0d0ea56b1322f806f0b9_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710/images/a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710.png,./data/data_science_bowl_2018/stage1_train/a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710/a7a581e6760df4701941670e73d72533e3b0fbd7563488ad92772b41f7709710_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b0e35e06b85da49bfe3ea737711a72b551a6add446e30eabb01aa683a79873c5/images/b0e35e06b85da49bfe3ea737711a72b551a6add446e30eabb01aa683a79873c5.png,./data/data_science_bowl_2018/stage1_train/b0e35e06b85da49bfe3ea737711a72b551a6add446e30eabb01aa683a79873c5/b0e35e06b85da49bfe3ea737711a72b551a6add446e30eabb01aa683a79873c5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa/images/ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa.png,./data/data_science_bowl_2018/stage1_train/ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa/ce9e1a58b58940039ae841466198b72ea21cc90584039a9294b47f5aef17ddfa_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1/images/c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1.png,./data/data_science_bowl_2018/stage1_train/c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1/c00ae67f72816daee468474026e30705003b2d3501f123579a4f0a6366b66aa1_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a/images/76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a.png,./data/data_science_bowl_2018/stage1_train/76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a/76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af/images/2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af.png,./data/data_science_bowl_2018/stage1_train/2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af/2dec81a678ddcac2b110acffe82427d857695180bd841e3f9736a554acf832af_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699/images/6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699.png,./data/data_science_bowl_2018/stage1_train/6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699/6b72b61b80060a9e79a4747f9c5d5af135af9db466681c2d1086f784c7130699_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df/images/1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df.png,./data/data_science_bowl_2018/stage1_train/1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df/1b44d22643830cd4f23c9deadb0bd499fb392fb2cd9526d81547d93077d983df_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc/images/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc.png,./data/data_science_bowl_2018/stage1_train/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b8fdc02d915206bb2564e1f7da962f2b9d9d491b11afa00a76622b7932366480/images/b8fdc02d915206bb2564e1f7da962f2b9d9d491b11afa00a76622b7932366480.png,./data/data_science_bowl_2018/stage1_train/b8fdc02d915206bb2564e1f7da962f2b9d9d491b11afa00a76622b7932366480/b8fdc02d915206bb2564e1f7da962f2b9d9d491b11afa00a76622b7932366480_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1/images/c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1.png,./data/data_science_bowl_2018/stage1_train/c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1/c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057/images/13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057.png,./data/data_science_bowl_2018/stage1_train/13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057/13c8ff1f49886e91c98ce795c93648ad8634c782ff57eb928ce29496b0425057_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3/images/c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3.png,./data/data_science_bowl_2018/stage1_train/c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3/c043d5ac9dd466052e53491d0d513b0684f493d320b820f6dc2e05330ce58ec3_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2/images/e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2.png,./data/data_science_bowl_2018/stage1_train/e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2/e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574/images/40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574.png,./data/data_science_bowl_2018/stage1_train/40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574/40bcdad218ac5f0885fc247d88fcad9f729f55c81c79d241a8f1559b6d8c0574_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c/images/e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c.png,./data/data_science_bowl_2018/stage1_train/e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c/e414b54f2036bcab61b9c0a966f65adf4b169097c13c740e03d6292ac076258c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920/images/da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920.png,./data/data_science_bowl_2018/stage1_train/da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920/da79a2b105f055ce75404a04bf53bbb51d518d9381af7b4ac714c137f101d920_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2/images/2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2.png,./data/data_science_bowl_2018/stage1_train/2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2/2abc40c118bc7303592c8bb95a80361e27560854b8971ab34dcf91966575b1f2_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0/images/449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0.png,./data/data_science_bowl_2018/stage1_train/449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0/449f41710769584b5e4eca8ecb4c76d5272605f27da2949e6285de0860d2cbc0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/589f86dee5b480a88dd4f77eeaffe2c4d70aefdf879a4096dde1fa4d41055b8f/images/589f86dee5b480a88dd4f77eeaffe2c4d70aefdf879a4096dde1fa4d41055b8f.png,./data/data_science_bowl_2018/stage1_train/589f86dee5b480a88dd4f77eeaffe2c4d70aefdf879a4096dde1fa4d41055b8f/589f86dee5b480a88dd4f77eeaffe2c4d70aefdf879a4096dde1fa4d41055b8f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a22b7882fa85b9f0fcef659a7b82bfcddf01710f9a7617a9e036e84ac6901841/images/a22b7882fa85b9f0fcef659a7b82bfcddf01710f9a7617a9e036e84ac6901841.png,./data/data_science_bowl_2018/stage1_train/a22b7882fa85b9f0fcef659a7b82bfcddf01710f9a7617a9e036e84ac6901841/a22b7882fa85b9f0fcef659a7b82bfcddf01710f9a7617a9e036e84ac6901841_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47/images/27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47.png,./data/data_science_bowl_2018/stage1_train/27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47/27c30f9011492f234e4587c9a4b53c787037d486f658821196fe354240ac3c47_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/237802ac5005f9cf782367156c46c383efd9e05088e5768ca883cbbe24abadb1/images/237802ac5005f9cf782367156c46c383efd9e05088e5768ca883cbbe24abadb1.png,./data/data_science_bowl_2018/stage1_train/237802ac5005f9cf782367156c46c383efd9e05088e5768ca883cbbe24abadb1/237802ac5005f9cf782367156c46c383efd9e05088e5768ca883cbbe24abadb1_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4/images/b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4.png,./data/data_science_bowl_2018/stage1_train/b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4/b3b1626f8ad156acb2963d1faa6a368f9378a266c3b90d9321087fdc5b3032b4_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7/images/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7.png,./data/data_science_bowl_2018/stage1_train/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b/images/e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b.png,./data/data_science_bowl_2018/stage1_train/e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b/e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770/images/7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770.png,./data/data_science_bowl_2018/stage1_train/7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770/7f38885521586fc6011bef1314a9fb2aa1e4935bd581b2991e1d963395eab770_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab/images/57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab.png,./data/data_science_bowl_2018/stage1_train/57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab/57bd029b19c1b382bef9db3ac14f13ea85e36a6053b92e46caedee95c05847ab_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6/images/547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6.png,./data/data_science_bowl_2018/stage1_train/547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6/547ef286ee5f4e5dce533e982e6992ada67b7d727fdd3cfa6576f24c631a7ae6_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066/images/193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066.png,./data/data_science_bowl_2018/stage1_train/193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066/193ffaa5272d5c421ae02130a64d98ad120ec70e4ed97a72cdcd4801ce93b066_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/af8621ef0db8c26b0bce6385bd5609b584bfd678fcf7a234b8a15e6bb05c15ac/images/af8621ef0db8c26b0bce6385bd5609b584bfd678fcf7a234b8a15e6bb05c15ac.png,./data/data_science_bowl_2018/stage1_train/af8621ef0db8c26b0bce6385bd5609b584bfd678fcf7a234b8a15e6bb05c15ac/af8621ef0db8c26b0bce6385bd5609b584bfd678fcf7a234b8a15e6bb05c15ac_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78/images/670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78.png,./data/data_science_bowl_2018/stage1_train/670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78/670ebd9d674be236b9bf0b28650ad3f68e1891b06e16a9021fd069ca7ef32b78_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c/images/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c.png,./data/data_science_bowl_2018/stage1_train/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/c304a1fdf3bca2f4b4580d2cac59942e2224a7678001bf5ed9d9852f57708932/images/c304a1fdf3bca2f4b4580d2cac59942e2224a7678001bf5ed9d9852f57708932.png,./data/data_science_bowl_2018/stage1_train/c304a1fdf3bca2f4b4580d2cac59942e2224a7678001bf5ed9d9852f57708932/c304a1fdf3bca2f4b4580d2cac59942e2224a7678001bf5ed9d9852f57708932_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5/images/2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5.png,./data/data_science_bowl_2018/stage1_train/2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5/2ad489c11ed8b77a9d8a2339ac64ffc38e79281c03a2507db4688fd3186c0fe5_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9/images/df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9.png,./data/data_science_bowl_2018/stage1_train/df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9/df5cdd0ebe1bdf8dc870bc294b8f08961e083bc7f9be69e268454aa9091808b9_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06/images/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06.png,./data/data_science_bowl_2018/stage1_train/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06/a5fe0b7412dd152c41f7afc34ffdf276d4261b6942fa6d36803648e90f2cfc06_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21/images/0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21.png,./data/data_science_bowl_2018/stage1_train/0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21/0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/20b20ab049372d184c705acebe7af026d3580f5fd5a72ed796e3622e1685af2f/images/20b20ab049372d184c705acebe7af026d3580f5fd5a72ed796e3622e1685af2f.png,./data/data_science_bowl_2018/stage1_train/20b20ab049372d184c705acebe7af026d3580f5fd5a72ed796e3622e1685af2f/20b20ab049372d184c705acebe7af026d3580f5fd5a72ed796e3622e1685af2f_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b/images/40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b.png,./data/data_science_bowl_2018/stage1_train/40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b/40b00d701695d8ea5d59f95ac39e18004040c96d17fbc1a539317c674eca084b_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca/images/1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca.png,./data/data_science_bowl_2018/stage1_train/1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca/1f0008060150b5b93084ae2e4dabd160ab80a95ce8071a321b80ec4e33b58aca_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0/images/930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0.png,./data/data_science_bowl_2018/stage1_train/930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0/930f246a8e4ff273a72a6e4b3cf8e8caff94fca4eaf1dbe6f93ba37b8195c0a0_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311/images/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311.png,./data/data_science_bowl_2018/stage1_train/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311/5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/da5f98f2b8a64eee735a398de48ed42cd31bf17a6063db46a9e0783ac13cd844/images/da5f98f2b8a64eee735a398de48ed42cd31bf17a6063db46a9e0783ac13cd844.png,./data/data_science_bowl_2018/stage1_train/da5f98f2b8a64eee735a398de48ed42cd31bf17a6063db46a9e0783ac13cd844/da5f98f2b8a64eee735a398de48ed42cd31bf17a6063db46a9e0783ac13cd844_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20/images/3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20.png,./data/data_science_bowl_2018/stage1_train/3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20/3b0709483b1e86449cc355bb797e841117ba178c6ae1ed955384f4da6486aa20_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca/images/3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca.png,./data/data_science_bowl_2018/stage1_train/3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca/3a22fe593d9606d4f137461dd6802fd3918f9fbf36f4a65292be69670365e2ca_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c/images/06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c.png,./data/data_science_bowl_2018/stage1_train/06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c/06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c_mask.png,dsb,none
./data/data_science_bowl_2018/stage1_train/8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a/images/8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a.png,./data/data_science_bowl_2018/stage1_train/8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a/8c3ef7aa7ed29b62a65b1c394d2b4a24aa3da25aebfdf3d29dbfc8ad1b08e95a_mask.png,dsb,none
